age,job,mbti,gender,work,edu,free_time,health,chores,category_else
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
25,004,05,1,0.75,1.0,0.5,0.25,0.0,0
25,005,12,0,0.75,0.25,0.5,1.0,0.0,0
28,005,06,0,0.75,0.5,1.0,0.25,0.0,0
30,005,12,1,0.75,0.5,0.25,1.0,0.0,0
25,003,15,1,1.0,0.75,0.5,0.25,0.0,0
27,005,12,1,0.75,0.5,0.25,1.0,0.0,0
25,005,07,1,1.0,0.75,0.5,0.25,0.0,0
28,003,07,1,1.0,0.75,0.5,0.25,0.0,0
27,003,07,1,1.0,0.75,0.5,0.25,0.0,0
25,005,12,1,0.75,0.5,0.25,1.0,0.0,0
28,003,07,1,1.0,0.75,0.5,0.25,0.0,0
30,003,15,1,1.0,0.75,0.5,0.25,0.0,0
26,005,12,1,0.75,0.5,0.25,1.0,0.0,0
26,005,12,0,0.75,0.25,0.5,1.0,0.0,0
27,003,07,1,1.0,0.75,0.5,0.25,0.0,0
25,005,12,1,0.75,0.5,0.25,1.0,0.0,0
26,005,12,0,0.75,0.25,0.5,1.0,0.0,0
25,005,07,1,1.0,0.75,0.5,0.25,0.0,0
29,005,12,1,0.75,0.5,0.25,1.0,0.0,0
25,005,12,0,0.75,0.25,0.5,1.0,0.0,0
28,005,12,0,0.75,0.25,0.5,1.0,0.0,0
27,005,12,0,0.75,0.25,0.5,1.0,0.0,0
28,005,12,0,0.75,0.25,0.5,1.0,0.0,0
30,005,12,1,0.75,0.5,0.25,1.0,0.0,0
29,003,15,1,1.0,0.75,0.5,0.25,0.0,0
30,005,12,0,0.75,0.25,0.5,1.0,0.0,0
25,005,12,1,0.75,0.5,0.25,1.0,0.0,0
28,004,05,1,0.75,1.0,0.5,0.25,0.0,0
27,005,13,1,0.5,0.75,1.0,0.25,0.0,0
28,005,13,1,0.5,0.75,1.0,0.25,0.0,0
26,005,07,1,1.0,0.75,0.5,0.25,0.0,0
28,004,05,1,0.75,1.0,0.5,0.25,0.0,0
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
26,003,07,1,1.0,0.75,0.5,0.25,0.0,0
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
25,003,15,1,1.0,0.75,0.5,0.25,0.0,0
25,003,07,1,1.0,0.75,0.5,0.25,0.0,0
27,004,05,1,0.75,1.0,0.5,0.25,0.0,0
29,005,06,0,0.75,0.5,1.0,0.25,0.0,0
29,005,13,1,0.5,0.75,1.0,0.25,0.0,0
26,005,13,1,0.5,0.75,1.0,0.25,0.0,0
26,005,13,1,0.5,0.75,1.0,0.25,0.0,0
28,005,13,1,0.5,0.75,1.0,0.25,0.0,0
25,004,03,0,0.5,0.0,1.0,0.25,0.0,0
26,003,07,1,1.0,0.75,0.5,0.25,0.0,0
29,005,12,0,0.75,0.25,0.5,1.0,0.0,0
27,005,07,1,1.0,0.75,0.5,0.25,0.0,0
27,005,06,0,0.75,0.5,1.0,0.25,0.0,0
26,005,13,1,0.5,0.75,1.0,0.25,0.0,0
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
25,004,03,0,0.5,0.0,1.0,0.25,0.0,0
29,003,07,1,1.0,0.75,0.5,0.25,0.0,0
30,003,15,1,1.0,0.75,0.5,0.25,0.0,0
26,005,07,1,1.0,0.75,0.5,0.25,0.0,0
27,003,15,1,1.0,0.75,0.5,0.25,0.0,0
30,005,06,0,0.75,0.5,1.0,0.25,0.0,0
25,004,05,1,0.75,1.0,0.5,0.25,0.0,0
28,003,15,1,1.0,0.75,0.5,0.25,0.0,0
26,005,12,1,0.75,0.5,0.25,1.0,0.0,0
29,005,12,0,0.75,0.25,0.5,1.0,0.0,0
26,005,13,1,0.5,0.75,1.0,0.25,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
27,005,13,1,0.5,0.75,1.0,0.25,0.0,0
25,005,12,0,0.75,0.25,0.5,1.0,0.0,0
29,005,12,1,0.75,0.5,0.25,1.0,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
30,005,12,1,0.75,0.5,0.25,1.0,0.0,0
30,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,07,1,1.0,0.75,0.5,0.25,0.0,0
26,003,15,1,1.0,0.75,0.5,0.25,0.0,0
30,005,07,1,1.0,0.75,0.5,0.25,0.0,0
28,005,12,1,0.75,0.5,0.25,1.0,0.0,0
30,004,03,0,0.5,0.0,1.0,0.25,0.0,0
30,005,12,1,0.75,0.5,0.25,1.0,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
30,004,05,1,0.75,1.0,0.5,0.25,0.0,0
30,003,07,1,1.0,0.75,0.5,0.25,0.0,0
29,005,12,0,0.75,0.25,0.5,1.0,0.0,0
25,005,13,1,0.5,0.75,1.0,0.25,0.0,0
27,003,15,1,1.0,0.75,0.5,0.25,0.0,0
27,005,07,1,1.0,0.75,0.5,0.25,0.0,0
28,005,13,1,0.5,0.75,1.0,0.25,0.0,0
25,005,07,1,1.0,0.75,0.5,0.25,0.0,0
26,005,12,0,0.75,0.25,0.5,1.0,0.0,0
29,003,15,1,1.0,0.75,0.5,0.25,0.0,0
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
28,004,05,1,0.75,1.0,0.5,0.25,0.0,0
26,003,07,1,1.0,0.75,0.5,0.25,0.0,0
25,005,13,1,0.5,0.75,1.0,0.25,0.0,0
26,003,07,1,1.0,0.75,0.5,0.25,0.0,0
29,005,07,1,1.0,0.75,0.5,0.25,0.0,0
29,005,06,0,0.75,0.5,1.0,0.25,0.0,0
29,005,12,0,0.75,0.25,0.5,1.0,0.0,0
28,003,07,1,1.0,0.75,0.5,0.25,0.0,0
27,003,15,1,1.0,0.75,0.5,0.25,0.0,0
25,004,05,1,0.75,1.0,0.5,0.25,0.0,0
30,005,13,1,0.5,0.75,1.0,0.25,0.0,0
26,005,13,1,0.5,0.75,1.0,0.25,0.0,0
26,005,12,0,0.75,0.25,0.5,1.0,0.0,0
29,003,15,1,1.0,0.75,0.5,0.25,0.0,0
30,003,07,1,1.0,0.75,0.5,0.25,0.0,0
27,005,06,0,0.75,0.5,1.0,0.25,0.0,0
28,005,12,0,0.75,0.25,0.5,1.0,0.0,0
29,003,07,1,1.0,0.75,0.5,0.25,0.0,0
29,004,03,0,0.5,0.0,1.0,0.25,0.0,0
30,003,15,1,1.0,0.75,0.5,0.25,0.0,0
29,005,07,1,1.0,0.75,0.5,0.25,0.0,0
29,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,06,0,0.75,0.5,1.0,0.25,0.0,0
27,005,12,0,0.75,0.25,0.5,1.0,0.0,0
26,004,05,1,0.75,1.0,0.5,0.25,0.0,0
26,003,07,1,1.0,0.75,0.5,0.25,0.0,0
25,004,05,1,0.75,1.0,0.5,0.25,0.0,0
28,005,12,0,0.75,0.25,0.5,1.0,0.0,0
29,005,13,1,0.5,0.75,1.0,0.25,0.0,0
26,005,12,1,0.75,0.5,0.25,1.0,0.0,0
25,005,13,1,0.5,0.75,1.0,0.25,0.0,0
27,004,03,0,0.5,0.0,1.0,0.25,0.0,0
27,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,07,1,1.0,0.75,0.5,0.25,0.0,0
26,003,15,1,1.0,0.75,0.5,0.25,0.0,0
28,005,12,0,0.75,0.25,0.5,1.0,0.0,0
28,005,12,1,0.75,0.5,0.25,1.0,0.0,0
25,005,12,1,0.75,0.5,0.25,1.0,0.0,0
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
27,004,05,1,0.75,1.0,0.5,0.25,0.0,0
27,005,12,1,0.75,0.5,0.25,1.0,0.0,0
29,005,12,0,0.75,0.25,0.5,1.0,0.0,0
26,003,15,1,1.0,0.75,0.5,0.25,0.0,0
29,005,12,0,0.75,0.25,0.5,1.0,0.0,0
29,005,12,0,0.75,0.25,0.5,1.0,0.0,0
25,004,05,1,0.75,1.0,0.5,0.25,0.0,0
30,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,003,07,1,1.0,0.75,0.5,0.25,0.0,0
27,005,12,1,0.75,0.5,0.25,1.0,0.0,0
28,004,05,1,0.75,1.0,0.5,0.25,0.0,0
25,004,05,1,0.75,1.0,0.5,0.25,0.0,0
28,005,13,1,0.5,0.75,1.0,0.25,0.0,0
25,005,12,0,0.75,0.25,0.5,1.0,0.0,0
30,005,07,1,1.0,0.75,0.5,0.25,0.0,0
27,005,12,0,0.75,0.25,0.5,1.0,0.0,0
29,005,13,1,0.5,0.75,1.0,0.25,0.0,0
29,004,03,0,0.5,0.0,1.0,0.25,0.0,0
25,003,15,1,1.0,0.75,0.5,0.25,0.0,0
28,005,12,0,0.75,0.25,0.5,1.0,0.0,0
29,003,07,1,1.0,0.75,0.5,0.25,0.0,0
25,003,15,1,1.0,0.75,0.5,0.25,0.0,0
28,005,12,0,0.75,0.25,0.5,1.0,0.0,0
30,005,13,1,0.5,0.75,1.0,0.25,0.0,0
29,004,05,1,0.75,1.0,0.5,0.25,0.0,0
27,003,07,1,1.0,0.75,0.5,0.25,0.0,0
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
27,003,15,1,1.0,0.75,0.5,0.25,0.0,0
25,004,03,0,0.5,0.0,1.0,0.25,0.0,0
29,005,07,1,1.0,0.75,0.5,0.25,0.0,0
29,005,13,1,0.5,0.75,1.0,0.25,0.0,0
27,004,03,0,0.5,0.0,1.0,0.25,0.0,0
26,005,07,1,1.0,0.75,0.5,0.25,0.0,0
26,004,03,0,0.5,0.0,1.0,0.25,0.0,0
27,003,15,1,1.0,0.75,0.5,0.25,0.0,0
30,003,15,1,1.0,0.75,0.5,0.25,0.0,0
28,003,15,1,1.0,0.75,0.5,0.25,0.0,0
26,005,13,1,0.5,0.75,1.0,0.25,0.0,0
28,005,06,0,0.75,0.5,1.0,0.25,0.0,0
26,003,07,1,1.0,0.75,0.5,0.25,0.0,0
30,004,05,1,0.75,1.0,0.5,0.25,0.0,0
26,003,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,07,1,1.0,0.75,0.5,0.25,0.0,0
25,003,07,1,1.0,0.75,0.5,0.25,0.0,0
27,003,07,1,1.0,0.75,0.5,0.25,0.0,0
26,005,12,1,0.75,0.5,0.25,1.0,0.0,0
28,003,07,1,1.0,0.75,0.5,0.25,0.0,0
29,004,05,1,0.75,1.0,0.5,0.25,0.0,0
25,004,03,0,0.5,0.0,1.0,0.25,0.0,0
25,003,07,1,1.0,0.75,0.5,0.25,0.0,0
28,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,12,1,0.75,0.5,0.25,1.0,0.0,0
30,004,05,1,0.75,1.0,0.5,0.25,0.0,0
30,004,03,0,0.5,0.0,1.0,0.25,0.0,0
25,005,12,1,0.75,0.5,0.25,1.0,0.0,0
30,004,05,1,0.75,1.0,0.5,0.25,0.0,0
26,005,12,0,0.75,0.25,0.5,1.0,0.0,0
28,005,12,1,0.75,0.5,0.25,1.0,0.0,0
28,005,12,0,0.75,0.25,0.5,1.0,0.0,0
30,005,12,0,0.75,0.25,0.5,1.0,0.0,0
29,005,06,0,0.75,0.5,1.0,0.25,0.0,0
27,004,03,0,0.5,0.0,1.0,0.25,0.0,0
26,004,05,1,0.75,1.0,0.5,0.25,0.0,0
26,005,12,0,0.75,0.25,0.5,1.0,0.0,0
26,005,07,1,1.0,0.75,0.5,0.25,0.0,0
25,005,13,1,0.5,0.75,1.0,0.25,0.0,0
30,003,15,1,1.0,0.75,0.5,0.25,0.0,0
30,005,06,0,0.75,0.5,1.0,0.25,0.0,0
30,005,07,1,1.0,0.75,0.5,0.25,0.0,0
26,005,07,1,1.0,0.75,0.5,0.25,0.0,0
27,004,05,1,0.75,1.0,0.5,0.25,0.0,0
26,003,15,1,1.0,0.75,0.5,0.25,0.0,0
26,005,12,0,0.75,0.25,0.5,1.0,0.0,0
30,005,13,1,0.5,0.75,1.0,0.25,0.0,0
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
27,003,15,1,1.0,0.75,0.5,0.25,0.0,0
29,003,15,1,1.0,0.75,0.5,0.25,0.0,0
30,004,03,0,0.5,0.0,1.0,0.25,0.0,0
29,005,07,1,1.0,0.75,0.5,0.25,0.0,0
26,005,06,0,0.75,0.5,1.0,0.25,0.0,0
27,005,07,1,1.0,0.75,0.5,0.25,0.0,0
26,003,15,1,1.0,0.75,0.5,0.25,0.0,0
25,003,07,1,1.0,0.75,0.5,0.25,0.0,0
28,005,06,0,0.75,0.5,1.0,0.25,0.0,0
28,003,07,1,1.0,0.75,0.5,0.25,0.0,0
26,005,06,0,0.75,0.5,1.0,0.25,0.0,0
29,005,07,1,1.0,0.75,0.5,0.25,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
30,005,12,1,0.75,0.5,0.25,1.0,0.0,0
27,003,07,1,1.0,0.75,0.5,0.25,0.0,0
26,004,03,0,0.5,0.0,1.0,0.25,0.0,0
29,005,12,0,0.75,0.25,0.5,1.0,0.0,0
26,005,13,1,0.5,0.75,1.0,0.25,0.0,0
25,005,12,1,0.75,0.5,0.25,1.0,0.0,0
26,005,06,0,0.75,0.5,1.0,0.25,0.0,0
30,003,07,1,1.0,0.75,0.5,0.25,0.0,0
27,005,12,0,0.75,0.25,0.5,1.0,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
30,003,15,1,1.0,0.75,0.5,0.25,0.0,0
29,003,07,1,1.0,0.75,0.5,0.25,0.0,0
28,005,12,0,0.75,0.25,0.5,1.0,0.0,0
25,005,13,1,0.5,0.75,1.0,0.25,0.0,0
29,003,07,1,1.0,0.75,0.5,0.25,0.0,0
28,005,06,0,0.75,0.5,1.0,0.25,0.0,0
29,003,15,1,1.0,0.75,0.5,0.25,0.0,0
29,005,06,0,0.75,0.5,1.0,0.25,0.0,0
29,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,12,1,0.75,0.5,0.25,1.0,0.0,0
28,003,07,1,1.0,0.75,0.5,0.25,0.0,0
27,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,12,0,0.75,0.25,0.5,1.0,0.0,0
28,005,07,1,1.0,0.75,0.5,0.25,0.0,0
29,005,07,1,1.0,0.75,0.5,0.25,0.0,0
25,005,07,1,1.0,0.75,0.5,0.25,0.0,0
26,004,03,0,0.5,0.0,1.0,0.25,0.0,0
27,005,06,0,0.75,0.5,1.0,0.25,0.0,0
28,005,12,1,0.75,0.5,0.25,1.0,0.0,0
25,005,13,1,0.5,0.75,1.0,0.25,0.0,0
27,005,06,0,0.75,0.5,1.0,0.25,0.0,0
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
30,004,05,1,0.75,1.0,0.5,0.25,0.0,0
25,003,07,1,1.0,0.75,0.5,0.25,0.0,0
25,004,03,0,0.5,0.0,1.0,0.25,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
28,003,07,1,1.0,0.75,0.5,0.25,0.0,0
29,005,06,0,0.75,0.5,1.0,0.25,0.0,0
29,005,13,1,0.5,0.75,1.0,0.25,0.0,0
27,003,07,1,1.0,0.75,0.5,0.25,0.0,0
27,005,06,0,0.75,0.5,1.0,0.25,0.0,0
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
25,005,12,0,0.75,0.25,0.5,1.0,0.0,0
26,003,15,1,1.0,0.75,0.5,0.25,0.0,0
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
28,003,15,1,1.0,0.75,0.5,0.25,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
29,004,05,1,0.75,1.0,0.5,0.25,0.0,0
26,004,03,0,0.5,0.0,1.0,0.25,0.0,0
25,004,05,1,0.75,1.0,0.5,0.25,0.0,0
29,005,12,0,0.75,0.25,0.5,1.0,0.0,0
25,004,05,1,0.75,1.0,0.5,0.25,0.0,0
29,005,12,1,0.75,0.5,0.25,1.0,0.0,0
26,003,15,1,1.0,0.75,0.5,0.25,0.0,0
28,005,07,1,1.0,0.75,0.5,0.25,0.0,0
29,005,07,1,1.0,0.75,0.5,0.25,0.0,0
28,003,15,1,1.0,0.75,0.5,0.25,0.0,0
27,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,12,1,0.75,0.5,0.25,1.0,0.0,0
27,003,07,1,1.0,0.75,0.5,0.25,0.0,0
27,004,05,1,0.75,1.0,0.5,0.25,0.0,0
28,004,05,1,0.75,1.0,0.5,0.25,0.0,0
26,005,06,0,0.75,0.5,1.0,0.25,0.0,0
26,005,06,0,0.75,0.5,1.0,0.25,0.0,0
27,005,12,1,0.75,0.5,0.25,1.0,0.0,0
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
26,005,07,1,1.0,0.75,0.5,0.25,0.0,0
29,003,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,13,1,0.5,0.75,1.0,0.25,0.0,0
27,003,15,1,1.0,0.75,0.5,0.25,0.0,0
29,004,05,1,0.75,1.0,0.5,0.25,0.0,0
30,004,05,1,0.75,1.0,0.5,0.25,0.0,0
28,005,06,0,0.75,0.5,1.0,0.25,0.0,0
25,004,03,0,0.5,0.0,1.0,0.25,0.0,0
26,003,07,1,1.0,0.75,0.5,0.25,0.0,0
26,003,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,06,0,0.75,0.5,1.0,0.25,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
27,005,12,1,0.75,0.5,0.25,1.0,0.0,0
27,003,07,1,1.0,0.75,0.5,0.25,0.0,0
25,005,12,1,0.75,0.5,0.25,1.0,0.0,0
26,004,03,0,0.5,0.0,1.0,0.25,0.0,0
29,005,13,1,0.5,0.75,1.0,0.25,0.0,0
25,004,03,0,0.5,0.0,1.0,0.25,0.0,0
26,003,07,1,1.0,0.75,0.5,0.25,0.0,0
26,005,12,0,0.75,0.25,0.5,1.0,0.0,0
29,004,05,1,0.75,1.0,0.5,0.25,0.0,0
26,003,07,1,1.0,0.75,0.5,0.25,0.0,0
30,004,03,0,0.5,0.0,1.0,0.25,0.0,0
28,005,07,1,1.0,0.75,0.5,0.25,0.0,0
26,005,07,1,1.0,0.75,0.5,0.25,0.0,0
28,005,12,0,0.75,0.25,0.5,1.0,0.0,0
27,005,12,0,0.75,0.25,0.5,1.0,0.0,0
29,005,13,1,0.5,0.75,1.0,0.25,0.0,0
25,003,07,1,1.0,0.75,0.5,0.25,0.0,0
29,004,03,0,0.5,0.0,1.0,0.25,0.0,0
28,005,13,1,0.5,0.75,1.0,0.25,0.0,0
26,005,12,0,0.75,0.25,0.5,1.0,0.0,0
30,005,13,1,0.5,0.75,1.0,0.25,0.0,0
26,005,06,0,0.75,0.5,1.0,0.25,0.0,0
27,005,06,0,0.75,0.5,1.0,0.25,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
27,004,05,1,0.75,1.0,0.5,0.25,0.0,0
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
30,005,06,0,0.75,0.5,1.0,0.25,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
30,004,03,0,0.5,0.0,1.0,0.25,0.0,0
30,005,12,1,0.75,0.5,0.25,1.0,0.0,0
29,005,12,0,0.75,0.25,0.5,1.0,0.0,0
26,005,07,1,1.0,0.75,0.5,0.25,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
30,005,13,1,0.5,0.75,1.0,0.25,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
29,003,15,1,1.0,0.75,0.5,0.25,0.0,0
26,004,05,1,0.75,1.0,0.5,0.25,0.0,0
27,003,15,1,1.0,0.75,0.5,0.25,0.0,0
25,004,05,1,0.75,1.0,0.5,0.25,0.0,0
27,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,004,05,1,0.75,1.0,0.5,0.25,0.0,0
28,005,06,0,0.75,0.5,1.0,0.25,0.0,0
30,003,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,13,1,0.5,0.75,1.0,0.25,0.0,0
30,005,06,0,0.75,0.5,1.0,0.25,0.0,0
25,005,12,1,0.75,0.5,0.25,1.0,0.0,0
29,003,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,12,1,0.75,0.5,0.25,1.0,0.0,0
30,003,15,1,1.0,0.75,0.5,0.25,0.0,0
30,005,07,1,1.0,0.75,0.5,0.25,0.0,0
28,003,07,1,1.0,0.75,0.5,0.25,0.0,0
29,004,03,0,0.5,0.0,1.0,0.25,0.0,0
28,004,05,1,0.75,1.0,0.5,0.25,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
27,004,03,0,0.5,0.0,1.0,0.25,0.0,0
30,004,05,1,0.75,1.0,0.5,0.25,0.0,0
26,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,06,0,0.75,0.5,1.0,0.25,0.0,0
29,003,07,1,1.0,0.75,0.5,0.25,0.0,0
29,005,06,0,0.75,0.5,1.0,0.25,0.0,0
25,004,05,1,0.75,1.0,0.5,0.25,0.0,0
27,003,07,1,1.0,0.75,0.5,0.25,0.0,0
25,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,12,0,0.75,0.25,0.5,1.0,0.0,0
28,005,06,0,0.75,0.5,1.0,0.25,0.0,0
27,003,07,1,1.0,0.75,0.5,0.25,0.0,0
28,005,13,1,0.5,0.75,1.0,0.25,0.0,0
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
26,003,07,1,1.0,0.75,0.5,0.25,0.0,0
25,005,13,1,0.5,0.75,1.0,0.25,0.0,0
26,005,13,1,0.5,0.75,1.0,0.25,0.0,0
27,003,15,1,1.0,0.75,0.5,0.25,0.0,0
28,005,12,1,0.75,0.5,0.25,1.0,0.0,0
26,003,15,1,1.0,0.75,0.5,0.25,0.0,0
26,005,06,0,0.75,0.5,1.0,0.25,0.0,0
25,004,03,0,0.5,0.0,1.0,0.25,0.0,0
25,005,13,1,0.5,0.75,1.0,0.25,0.0,0
29,003,07,1,1.0,0.75,0.5,0.25,0.0,0
27,005,06,0,0.75,0.5,1.0,0.25,0.0,0
29,005,07,1,1.0,0.75,0.5,0.25,0.0,0
29,004,03,0,0.5,0.0,1.0,0.25,0.0,0
25,005,12,0,0.75,0.25,0.5,1.0,0.0,0
28,004,05,1,0.75,1.0,0.5,0.25,0.0,0
25,004,03,0,0.5,0.0,1.0,0.25,0.0,0
27,005,12,0,0.75,0.25,0.5,1.0,0.0,0
29,005,13,1,0.5,0.75,1.0,0.25,0.0,0
28,005,06,0,0.75,0.5,1.0,0.25,0.0,0
29,005,13,1,0.5,0.75,1.0,0.25,0.0,0
29,005,12,1,0.75,0.5,0.25,1.0,0.0,0
30,003,07,1,1.0,0.75,0.5,0.25,0.0,0
28,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,12,1,0.75,0.5,0.25,1.0,0.0,0
30,004,03,0,0.5,0.0,1.0,0.25,0.0,0
26,005,07,1,1.0,0.75,0.5,0.25,0.0,0
26,005,07,1,1.0,0.75,0.5,0.25,0.0,0
26,003,07,1,1.0,0.75,0.5,0.25,0.0,0
30,004,03,0,0.5,0.0,1.0,0.25,0.0,0
30,004,05,1,0.75,1.0,0.5,0.25,0.0,0
30,005,12,0,0.75,0.25,0.5,1.0,0.0,0
28,005,07,1,1.0,0.75,0.5,0.25,0.0,0
28,005,12,0,0.75,0.25,0.5,1.0,0.0,0
28,005,06,0,0.75,0.5,1.0,0.25,0.0,0
28,004,05,1,0.75,1.0,0.5,0.25,0.0,0
27,003,15,1,1.0,0.75,0.5,0.25,0.0,0
26,005,06,0,0.75,0.5,1.0,0.25,0.0,0
28,003,07,1,1.0,0.75,0.5,0.25,0.0,0
27,005,13,1,0.5,0.75,1.0,0.25,0.0,0
25,005,12,0,0.75,0.25,0.5,1.0,0.0,0
26,005,06,0,0.75,0.5,1.0,0.25,0.0,0
25,004,05,1,0.75,1.0,0.5,0.25,0.0,0
27,004,05,1,0.75,1.0,0.5,0.25,0.0,0
28,005,12,0,0.75,0.25,0.5,1.0,0.0,0
30,005,07,1,1.0,0.75,0.5,0.25,0.0,0
25,005,12,1,0.75,0.5,0.25,1.0,0.0,0
27,003,07,1,1.0,0.75,0.5,0.25,0.0,0
26,004,05,1,0.75,1.0,0.5,0.25,0.0,0
27,004,05,1,0.75,1.0,0.5,0.25,0.0,0
26,004,05,1,0.75,1.0,0.5,0.25,0.0,0
27,005,06,0,0.75,0.5,1.0,0.25,0.0,0
29,003,07,1,1.0,0.75,0.5,0.25,0.0,0
30,003,07,1,1.0,0.75,0.5,0.25,0.0,0
26,004,05,1,0.75,1.0,0.5,0.25,0.0,0
26,005,12,1,0.75,0.5,0.25,1.0,0.0,0
27,005,12,0,0.75,0.25,0.5,1.0,0.0,0
25,005,06,0,0.75,0.5,1.0,0.25,0.0,0
27,004,05,1,0.75,1.0,0.5,0.25,0.0,0
28,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,13,1,0.5,0.75,1.0,0.25,0.0,0
28,005,06,0,0.75,0.5,1.0,0.25,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
27,003,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,06,0,0.75,0.5,1.0,0.25,0.0,0
29,005,12,1,0.75,0.5,0.25,1.0,0.0,0
27,004,03,0,0.5,0.0,1.0,0.25,0.0,0
25,005,07,1,1.0,0.75,0.5,0.25,0.0,0
30,005,12,1,0.75,0.5,0.25,1.0,0.0,0
27,003,15,1,1.0,0.75,0.5,0.25,0.0,0
27,005,12,0,0.75,0.25,0.5,1.0,0.0,0
25,005,12,1,0.75,0.5,0.25,1.0,0.0,0
27,005,06,0,0.75,0.5,1.0,0.25,0.0,0
30,003,07,1,1.0,0.75,0.5,0.25,0.0,0
26,005,12,0,0.75,0.25,0.5,1.0,0.0,0
28,005,06,0,0.75,0.5,1.0,0.25,0.0,0
29,003,15,1,1.0,0.75,0.5,0.25,0.0,0
26,005,07,1,1.0,0.75,0.5,0.25,0.0,0
26,005,06,0,0.75,0.5,1.0,0.25,0.0,0
29,003,15,1,1.0,0.75,0.5,0.25,0.0,0
28,005,06,0,0.75,0.5,1.0,0.25,0.0,0
25,003,07,1,1.0,0.75,0.5,0.25,0.0,0
30,003,07,1,1.0,0.75,0.5,0.25,0.0,0
26,005,12,0,0.75,0.25,0.5,1.0,0.0,0
28,004,03,0,0.5,0.0,1.0,0.25,0.0,0
29,005,13,1,0.5,0.75,1.0,0.25,0.0,0
25,005,12,1,0.75,0.5,0.25,1.0,0.0,0
25,005,07,1,1.0,0.75,0.5,0.25,0.0,0
29,005,12,1,0.75,0.5,0.25,1.0,0.0,0
30,005,06,0,0.75,0.5,1.0,0.25,0.0,0
27,004,03,0,0.5,0.0,1.0,0.25,0.0,0
30,004,03,0,0.5,0.0,1.0,0.25,0.0,0
30,003,07,1,1.0,0.75,0.5,0.25,0.0,0
26,005,06,0,0.75,0.5,1.0,0.25,0.0,0
29,005,07,1,1.0,0.75,0.5,0.25,0.0,0
28,003,07,1,1.0,0.75,0.5,0.25,0.0,0
29,005,12,1,0.75,0.5,0.25,1.0,0.0,0
28,005,12,0,0.75,0.25,0.5,1.0,0.0,0
25,005,12,1,0.75,0.5,0.25,1.0,0.0,0
25,005,07,1,1.0,0.75,0.5,0.25,0.0,0
28,003,15,1,1.0,0.75,0.5,0.25,0.0,0
30,005,12,1,0.75,0.5,0.25,1.0,0.0,0
25,005,12,0,0.75,0.25,0.5,1.0,0.0,0
